TYPE,SS,ADR,INFO,lng,lat,census_subnit,number_of_nearby_restaurants,number_of_bus_stops,number_of_MTR_stations,number_of_schools,number_of_commercial_facilities,number_of_government_facilities,number_of_religious_facilities,number_of_medical_facilities,number_of_hotel_facilities,mean_median_age,median_hs_income,mean_hs_size,labour_force_percent,chinese_percent,pop_m_percent,ten_oc_percent,rent_to_income_ratio,survive
RR,PIER 3 SEA VIEW RESTAURANT,"PIER 3 GARDEN, CENTRAL, HONG KONG",,114.15752000000008,22.28815000000003,71.0,0,1,0,0,3,0,0,0,0,39.93439197659841,37040,2.088132635253054,0.5754283326368576,0.6836606769745089,0.4358545758462181,0.3926701570680628,0.214,0
RR,FLAMING FRANGO,"G/F & C/L, ESCAPADE, 55 ELGIN STREET, CENTRAL, HONG KONG",,114.15268831614064,22.281081714798265,71.0,52,0,0,3,2,2,0,0,0,39.93439197659841,37040,2.088132635253054,0.5754283326368576,0.6836606769745089,0.4358545758462181,0.3926701570680628,0.214,1
RR,Fineprint,"SHOP D, UG/F, FELICITY BUILDING, 54-54A HOLLYWOOD ROAD, 56-56A HOLLYWOOD ROAD, 58 HOLLYWOOD ROAD, 38-44 PEEL STREET, HONG KONG",,114.1529595665455,22.2826903784872,62.0,139,0,0,0,5,2,0,0,8,50.67512161223071,47630,2.167168674698796,0.6007644197359278,0.6848505906879777,0.4798471160528144,0.4269578313253012,0.281,1
RR,橋香園,"G/F, 91 WELLINGTON STREET, CENTRAL, HONG KONG",,114.15436721134672,22.283384936062333,71.0,85,0,0,0,2,3,0,0,5,39.93439197659841,37040,2.088132635253054,0.5754283326368576,0.6836606769745089,0.4358545758462181,0.3926701570680628,0.214,1
RR,The Landmark Mandarin Oriental,"PORTION OF 5/F., THE LANDMARK MANDARIN ORIENTAL, 15 QUEEN'S ROAD CENTRAL, CENTRAL, HONG KONG",,114.15768325988095,22.280954561327093,73.0,23,3,2,0,0,5,0,0,1,50.24724448897796,45040,2.257918552036199,0.5871743486973948,0.6683366733466933,0.3912825651302605,0.4886877828054298,0.308,1
RR,MO Bar,"PORTION OF G/F & 1/F.,THE LANDMARK MANDARIN ORIENTAL,15 QUEEN'S ROAD CENTRAL, THE LANDMARK, CENTRAL, HONG KONG",,114.15768325988095,22.280954561327093,73.0,23,3,2,0,0,5,0,0,1,50.24724448897796,45040,2.257918552036199,0.5871743486973948,0.6683366733466933,0.3912825651302605,0.4886877828054298,0.308,1
RR,Starbucks Coffee,"SHOP B ON G/F., KWONG FAT HONG BUILDING, NO. 1 RUMSEY STREET, CENTRAL, HONG KONG",,114.15307765554314,22.28596362857425,61.0,39,2,7,3,2,6,0,0,0,50.23044925124792,42090,2.047700170357752,0.6468386023294509,0.7133943427620633,0.4779534109816972,0.3364565587734242,0.271,1
RR,Peel Fresco Music Lounge,"G/F., 49 PEEL STREET, HONG KONG",,114.15259561229152,22.28276442377026,62.0,130,0,0,0,7,1,0,0,8,50.67512161223071,47630,2.167168674698796,0.6007644197359278,0.6848505906879777,0.4798471160528144,0.4269578313253012,0.281,0
RR,茶檔,"G/F., NO. 20 GILMAN'S BAZAAR, SHEUNG WAN, HONG KONG",,114.15416856024144,22.2849430061341,61.0,56,3,0,1,1,3,0,0,0,50.23044925124792,42090,2.047700170357752,0.6468386023294509,0.7133943427620633,0.4779534109816972,0.3364565587734242,0.271,1
RR,STARBUCKS COFFEE,"LG/F., G/F. & C/L., NO. 51 CAINE ROAD, CENTRAL, HONG KONG",,114.1526878970455,22.280935534406893,71.0,37,0,0,0,2,2,0,0,0,39.93439197659841,37040,2.088132635253054,0.5754283326368576,0.6836606769745089,0.4358545758462181,0.3926701570680628,0.214,1
